Year,Date,Rainfall,tmax,tmin,vapourpres_h09,vapourpres_h15
1910,19100415,0,26.74121094,17.28808594,,
1910,19100416,9.244140625,26.00097656,16.90820313,,
1910,19100417,4.913085938,25.07128906,15.40820313,,
1910,19100418,0.8515625,26.61132813,16.15820313,,
1910,19100419,1.201171875,23.30078125,18.53808594,,
1910,19100420,8.12890625,24.92089844,14.73828125,,
1910,19100421,40.56933594,24.43066406,17.94824219,,
1910,19100422,2.081054688,25.03125,19.35839844,,
1910,19100423,0.9609375,24.99121094,16.81835938,,
1910,19100424,2.24609375,26.08105469,16.04785156,,
1910,19100425,0.05078125,26.31054688,17.28808594,,
1910,19100426,0.490234375,26.30078125,16.04785156,,
1910,19100427,0.012695313,26.56054688,16.68847656,,
1910,19100428,0.022460938,26.78125,18.15820313,,
1910,19100429,0,27.31054688,16.90820313,,
1910,19100430,0,27.43066406,18.06835938,,
1910,19100501,0.010742188,27.19140625,19.15722656,,
1910,19100502,0.01953125,26.17089844,16.76660156,,
1910,19100503,0,26.74121094,15.67675781,,
1910,19100504,0,24.24121094,15.75683594,,
1910,19100505,0.874023438,24.17089844,15.68652344,,
1910,19100506,0.0703125,23.10058594,11.81738281,,
1910,19100507,2.759765625,24.91113281,12.53710938,,
1910,19100508,13.2578125,24.17089844,13.71679688,,
1910,19100509,0.778320313,24.08105469,12.56738281,,
1910,19100510,0.006835938,24.15136719,15.50683594,,
1910,19100511,0,23.65136719,13.48730469,,
1910,19100512,0,26.37109375,14.18652344,,
1910,19100513,0,24.640625,17.44726563,,
1910,19100514,0.14453125,23.29101563,14.27734375,,
1910,19100515,0,23.95117188,12.59667969,,
1910,19100516,0.301757813,23.13085938,12.05664063,,
1910,19100517,0.000976563,24.12109375,13.21679688,,
1910,19100518,0,23.03125,16.01660156,,
1910,19100519,0.083984375,24.54101563,15.64746094,,
1910,19100520,0,23.79101563,14.13671875,,
1910,19100521,0.020507813,22.50097656,13.70703125,,
1910,19100522,0.31640625,22.51074219,13.10742188,,
1910,19100523,9.454101563,21.76074219,14.09667969,,
1910,19100524,1.334960938,23.890625,14.80664063,,
1910,19100525,0.05859375,23.60058594,14.12695313,,
1910,19100526,8.392578125,24.54101563,15.796875,,
1910,19100527,1.184570313,24.57128906,15.13671875,,
1910,19100528,0.049804688,25.640625,14.546875,,
1910,19100529,0,26.31054688,15.13671875,,
1910,19100530,1.630859375,21.36132813,15.41699219,,
1910,19100531,1.865234375,20.2109375,12.18652344,,
1910,19100601,11.00195313,22.57714844,14.77148438,,
1910,19100602,52.50585938,21.44726563,16.17089844,,
1910,19100603,4.9453125,18.93652344,11.65136719,,
1910,19100604,1.794921875,17.24707031,7.310546875,,
1910,19100605,0.000976563,19.01660156,7.401367188,,
1910,19100606,0,19.68652344,5.831054688,,
1910,19100607,0,21.95703125,9.78125,,
1910,19100608,0.1171875,21.44726563,12.83105469,,
1910,19100609,0.021484375,24.3671875,11.03125,,
1910,19100610,0,24.87695313,12.68066406,,
1910,19100611,0.006835938,22.20703125,10.86132813,,
1910,19100612,0.004882813,25.66699219,12.92089844,,
1910,19100613,0.001953125,22.76660156,14.32128906,,
1910,19100614,0,22.20703125,10.37109375,,
1910,19100615,6.600585938,20.17675781,13.7109375,,
1910,19100616,7.32421875,19.26660156,12.7109375,,
1910,19100617,18.14160156,19.94726563,12.93066406,,
1910,19100618,10.31835938,21.05664063,14.20117188,,
1910,19100619,3.713867188,19.9765625,11.59082031,,
1910,19100620,2.482421875,22.96679688,12.42089844,,
1910,19100621,0.7890625,22.546875,12.24121094,,
1910,19100622,1.725585938,21.91699219,13.87109375,,
1910,19100623,2.391601563,22.796875,14.65136719,,
1910,19100624,4.7109375,23.60742188,13.69140625,,
1910,19100625,1.38671875,18.25683594,12.7109375,,
1910,19100626,0.362304688,19.82714844,9.78125,,
1910,19100627,0.002929688,18.85742188,7.161132813,,
1910,19100628,0.036132813,20.25683594,6.510742188,,
1910,19100629,3.299804688,21.94726563,10.390625,,
1910,19100630,0.1484375,22.58691406,13.94140625,,
1910,19100701,0,20.71191406,9.357421875,,
1910,19100702,0.116210938,23.54199219,10.92675781,,
1910,19100703,0,22.29199219,14.02734375,,
1910,19100704,0.009765625,15.31152344,8.086914063,,
1910,19100705,6.521484375,20.27246094,12.70703125,,
1910,19100706,1.059570313,18.90234375,12.85742188,,
1910,19100707,0,20.00195313,8.556640625,,
1910,19100708,0.015625,19.55175781,7.747070313,,
1910,19100709,0,19.38183594,8.516601563,,
1910,19100710,0.001953125,20.52246094,7.966796875,,
1910,19100711,0,19.04199219,7.77734375,,
1910,19100712,0,20.04199219,6.907226563,,
